estado,municipio,secciones_electorales
Michoacán de Ocampo,Jacona,4
Michoacán de Ocampo,Jiménez,2
Michoacán de Ocampo,Jiquilpan,4
Michoacán de Ocampo,José Sixto Verduzco,2
Michoacán de Ocampo,Juárez,3
Michoacán de Ocampo,Jungapeo,3
Michoacán de Ocampo,La Huacana,1
Michoacán de Ocampo,La Piedad,5
Michoacán de Ocampo,Lagunillas,11
Michoacán de Ocampo,Lázaro Cárdenas,1
Michoacán de Ocampo,Los Reyes,7
Michoacán de Ocampo,Madero,11
Michoacán de Ocampo,Maravatío,6
Michoacán de Ocampo,Marcos Castellanos,4
Michoacán de Ocampo,Morelia,2;8;10
Michoacán de Ocampo,Morelos,2
Michoacán de Ocampo,Múgica,1
Michoacán de Ocampo,Nahuatzen,7
Michoacán de Ocampo,Nocupétaro,11
Michoacán de Ocampo,Nuevo Parangaricutiro,9
Michoacán de Ocampo,Nuevo Urecho,1
Michoacán de Ocampo,Numarán,2
Michoacán de Ocampo,Ocampo,3
Michoacán de Ocampo,Pajacuarán,4
Michoacán de Ocampo,Panindícuaro,2
Michoacán de Ocampo,Paracho,7
Michoacán de Ocampo,Parácuaro,12
Michoacán de Ocampo,Pátzcuaro,11
Michoacán de Ocampo,Penjamillo,2
Michoacán de Ocampo,Peribán,12
Michoacán de Ocampo,Purépero,7
Michoacán de Ocampo,Puruándiro,2
Michoacán de Ocampo,Queréndaro,6
Michoacán de Ocampo,Quiroga,7
Michoacán de Ocampo,Sahuayo,4
Michoacán de Ocampo,Salvador Escalante,11
Michoacán de Ocampo,San Lucas,11
Michoacán de Ocampo,Santa Ana Maya,2
Michoacán de Ocampo,Senguio,6
Michoacán de Ocampo,Susupuato,3
Michoacán de Ocampo,Tacámbaro,11
Michoacán de Ocampo,Tancítaro,12
Michoacán de Ocampo,Tangamandapio,4
Michoacán de Ocampo,Tangancícuaro,7
Michoacán de Ocampo,Tanhuato,5
Michoacán de Ocampo,Taretan,9
Michoacán de Ocampo,Tarímbaro,2
Michoacán de Ocampo,Tepalcatepec,12
Michoacán de Ocampo,Tingambato,9
Michoacán de Ocampo,Tinguindín,4
Michoacán de Ocampo,Tiquicheo de Nicolás Romero,3
Michoacán de Ocampo,Tlalpujahua,6
Michoacán de Ocampo,Tlazazalca,2
Michoacán de Ocampo,Tocumbo,4
Michoacán de Ocampo,Tumbiscatío,1
Michoacán de Ocampo,Turicato,11
Michoacán de Ocampo,Tuxpan,3
Michoacán de Ocampo,Tuzantla,3
Michoacán de Ocampo,Tzintzuntzan,11
Michoacán de Ocampo,Tzitzio,3
Michoacán de Ocampo,Uruapan,9
Michoacán de Ocampo,Venustiano Carranza,4
Michoacán de Ocampo,Villamar,4
Michoacán de Ocampo,Vista Hermosa,5
Michoacán de Ocampo,Yurécuaro,5
Michoacán de Ocampo,Zacapu,7
Michoacán de Ocampo,Zamora,5
Michoacán de Ocampo,Zináparo,2
Michoacán de Ocampo,Zinapécuaro,6
Michoacán de Ocampo,Ziracuaretiro,9
Michoacán de Ocampo,Zitácuaro,3
Morelos,Amacuzac,4
Morelos,Atlatlahucan,3
Morelos,Axochiapan,5
Morelos,Ayala,5
Morelos,Coatlán del Río,4
Morelos,Cuautla,3
Morelos,Cuernavaca,1;2
Morelos,Emiliano Zapata,2
Morelos,Huitzilac,3
Morelos,Jantetelco,5
Morelos,Jiutepec,2
Morelos,Jojutla,4
Morelos,Jonacatepec,5
Morelos,Mazatepec,4
Morelos,Miacatlán,4
Morelos,Ocuituco,3
Morelos,Puente de Ixtla,4
Morelos,Temixco,2
Morelos,Temoac,5
Morelos,Tepalcingo,5
Morelos,Tepoztlán,3
Morelos,Tetecala,4
Morelos,Tetela del Volcán,3
Morelos,Tlalnepantla,3
Morelos,Tlaltizapán de Zapata,5
Morelos,Tlaquiltenango,4
Morelos,Tlayacapan,3
Morelos,Totolapan,3
Morelos,Xochitepec,4
Morelos,Yautepec,5
Morelos,Yecapixtla,3
Morelos,Zacatepec,4
Morelos,Zacualpan,5
Nayarit,Acaponeta,1
Nayarit,Ahuacatlán,3
Nayarit,Amatlán de Cañas,3
Nayarit,Bahía de Banderas,3
Nayarit,Compostela,3
Nayarit,Del Nayar,1
Nayarit,Huajicori,1
Nayarit,Ixtlán del Río,3
Nayarit,Jala,3
Nayarit,La Yesca,3
Nayarit,Rosamorada,1
Nayarit,Ruíz,1
Nayarit,San Blas,3
Nayarit,San Pedro Lagunillas,3
Nayarit,Santa María del Oro,3
Nayarit,Santiago Ixcuintla,1
Nayarit,Tecuala,1
Nayarit,Tepic,2
Nayarit,Tuxpan,1
Nayarit,Xalisco,3
Nuevo León,Abasolo,12
Nuevo León,Agualeguas,12
Nuevo León,Allende,9
Nuevo León,Anáhuac,12
Nuevo León,Apodaca,2
Nuevo León,Aramberri,9
Nuevo León,Bustamante,12
Nuevo León,Cadereyta Jiménez,12
Nuevo León,Cerralvo,12
Nuevo León,China,9
Nuevo León,Ciénega de Flores,12
Nuevo León,Doctor Arroyo,9
Nuevo León,Doctor Coss,9
Nuevo León,Doctor González,12
Nuevo León,El Carmen,12;3
Nuevo León,Galeana,9
Nuevo León,García,12
Nuevo León,General Bravo,9
Nuevo León,General Escobedo,3
Nuevo León,General Terán,9
Nuevo León,General Treviño,9
Nuevo León,General Zaragoza,12
Nuevo León,General Zuazua,12
Nuevo León,Guadalupe,8;11
Nuevo León,Hidalgo,12
Nuevo León,Higueras,12
Nuevo León,Hualahuises,9
Nuevo León,Iturbide,9
Nuevo León,Juárez,12
Nuevo León,Lampazos de Naranjo,12
Nuevo León,Linares,9
Nuevo León,Los Aldamas,12
Nuevo León,Los Herreras,12
Nuevo León,Los Ramones,12
Nuevo León,Marín,12
Nuevo León,Melchor Ocampo,12
Nuevo León,Mier y Noriega,9
Nuevo León,Mina,12
Nuevo León,Montemorelos,9
Nuevo León,Monterrey,5;6;7;10;
Nuevo León,Parás,12
Nuevo León,Pesquería,12
Nuevo León,Rayones,9
Nuevo León,Sabinas Hidalgo,12
Nuevo León,Salinas Victoria,12
Nuevo León,San Nicolás de los Garza,3;4
Nuevo León,San Pedro Garza García,1
Nuevo León,Santa Catarina,1
Nuevo León,Santiago,9
Nuevo León,Vallecillo,12
Nuevo León,Villaldama,4
Oaxaca,Abejones,4
Oaxaca,Acatlán de Pérez Figueroa,1
Oaxaca,Ánimas Trujano,9
Oaxaca,Asunción Cacalotepec,4
Oaxaca,Asunción Cuyotepeji,3
Oaxaca,Asunción Ixtaltepec,5
Oaxaca,Asunción Nochixtlán,3
Oaxaca,Asunción Ocotlán,4
Oaxaca,Asunción Tlacolulita,5
Oaxaca,Ayoquezco de Aldama,9
Oaxaca,Ayotzintepec,1
Oaxaca,Calihualá,6
Oaxaca,Candelaria Loxicha,10
Oaxaca,Capulálpam de Méndez,4
Oaxaca,Chahuites,7
Oaxaca,Chalcatongo de Hidalgo,6
Oaxaca,Chiquihuitlán de Benito Juárez,2
Oaxaca,Ciénega de Zimatlán,9
Oaxaca,Ciudad Ixtepec,5
Oaxaca,Coatecas Altas,9
Oaxaca,Coicoyán de las Flores,6
Oaxaca,Concepción Buenavista,3
Oaxaca,Concepción Pápalo,2
Oaxaca,Constancia del Rosario,6
Oaxaca,Cosolapa,1
Oaxaca,Cosoltepec,3
Oaxaca,Cuilápam de Guerrero,9
Oaxaca,Cuyamecalco Villa de Zaragoza,2
Oaxaca,El Barrio de la Soledad,5
Oaxaca,El Espinal,7
Oaxaca,Eloxochitlán de Flores Magón,2
Oaxaca,Fresnillo de Trujano,6
Oaxaca,Guadalupe de Ramírez,6
Oaxaca,Guadalupe Etla,3
Oaxaca,Guelatao de Juárez,4
Oaxaca,Guevea de Humboldt,5
Oaxaca,Heroica Ciudad de Ejutla de Crespo,9
Oaxaca,Heroica Ciudad de Huajuapan de León,3
Oaxaca,Heroica Ciudad de Juchitán de Zaragoza,7
Oaxaca,Heroica Ciudad de Tlaxiaco,6
Oaxaca,"Heroica Villa Tezoatlán de Segura y Luna, Cuna Ind Oax",6
Oaxaca,Huautepec,2
Oaxaca,Huautla de Jiménez,2
Oaxaca,Ixpantepec Nieves,6
Oaxaca,Ixtlán de Juárez,4
Oaxaca,La Compañía,9
Oaxaca,La Pe,9
Oaxaca,La Reforma,11
Oaxaca,La Trinidad Vista Hermosa,3
Oaxaca,Loma Bonita,1
Oaxaca,Magdalena Apasco,3
Oaxaca,Magdalena Jaltepec,3
Oaxaca,Magdalena Mixtepec,9
Oaxaca,Magdalena Ocotlán,9
Oaxaca,Magdalena Peñasco,6
Oaxaca,Magdalena Teitipac,4
Oaxaca,Magdalena Tequisistlán,5
Oaxaca,Magdalena Tlacotepec,5
Oaxaca,Magdalena Yodocono de Porfirio Díaz,3
Oaxaca,Magdalena Zahuatlán,3
Oaxaca,Mariscala de Juárez,6
Oaxaca,Mártires de Tacubaya,11
Oaxaca,Matías Romero Avendaño,7
Oaxaca,Mazatlán Villa de Flores,2
Oaxaca,Mesones Hidalgo,6
Oaxaca,Miahuatlán de Porfirio Díaz,11
Oaxaca,Mixistlán de la Reforma,4
Oaxaca,Monjas,11
Oaxaca,Natividad,4
Oaxaca,Nazareno Etla,3
Oaxaca,Nejapa de Madero,11
Oaxaca,Nuevo Zoquiápam,4
Oaxaca,Oaxaca de Juárez,8
Oaxaca,Ocotlán de Morelos,4
Oaxaca,Pinotepa de Don Luis,11
Oaxaca,Pluma Hidalgo,10
Oaxaca,Putla Villa de Guerrero,6
Oaxaca,Reforma de Pineda,7
Oaxaca,Reyes Etla,3
Oaxaca,Rojas de Cuauhtémoc,4
Oaxaca,Salina Cruz,5
Oaxaca,San Agustín Amatengo,9
Oaxaca,San Agustín Atenango,6
Oaxaca,San Agustín Chayuco,11
Oaxaca,San Agustín de las Juntas,9
Oaxaca,San Agustín Etla,3
Oaxaca,San Agustín Loxicha,10
Oaxaca,San Agustín Tlacotepec,6
Oaxaca,San Agustín Yatareni,4
Oaxaca,San Andrés Cabecera Nueva,6
Oaxaca,San Andrés Dinicuiti,3
Oaxaca,San Andrés Huaxpaltepec,11
Oaxaca,San Andrés Huayápam,4
Oaxaca,San Andrés Ixtlahuaca,3
Oaxaca,San Andrés Lagunas,3
Oaxaca,San Andrés Nuxiño,3
Oaxaca,San Andrés Paxtlán,10
Oaxaca,San Andrés Sinaxtla,3
Oaxaca,San Andrés Solaga,4
Oaxaca,San Andrés Teotilálpam,2
Oaxaca,San Andrés Tepetlapa,6
Oaxaca,San Andrés Yaá,4
Oaxaca,San Andrés Zabache,9
Oaxaca,San Andrés Zautla,3
Oaxaca,San Antonino Castillo Velasco,4
Oaxaca,San Antonino el Alto,9
Oaxaca,San Antonino Monte Verde,6
Oaxaca,San Antonio Acutla,3
Oaxaca,San Antonio de la Cal,9
Oaxaca,San Antonio Huitepec,9
Oaxaca,San Antonio Nanahuatípam,2
Oaxaca,San Antonio Sinicahua,6
Oaxaca,San Antonio Tepetlapa,11
Oaxaca,San Baltazar Chichicápam,4
Oaxaca,San Baltazar Loxicha,10
Oaxaca,San Baltazar Yatzachi el Bajo,4
Oaxaca,San Bartolo Coyotepec,9
Oaxaca,San Bartolo Soyaltepec,3
Oaxaca,San Bartolo Yautepec,10
Oaxaca,San Bartolomé Ayautla,2
Oaxaca,San Bartolomé Loxicha,10
Oaxaca,San Bartolomé Quialana,4
Oaxaca,San Bartolomé Yucuañe,3
Oaxaca,San Bartolomé Zoogocho,4
Oaxaca,San Bernardo Mixtepec,9
Oaxaca,San Blas Atempa,5
Oaxaca,San Carlos Yautepec,10
Oaxaca,San Cristóbal Amatlán,10
Oaxaca,San Cristóbal Amoltepec,6
Oaxaca,San Cristóbal Lachirioag,4
Oaxaca,San Cristóbal Suchixtlahuaca,3
Oaxaca,San Dionisio del Mar,7
Oaxaca,San Dionisio Ocotepec,4
Oaxaca,San Dionisio Ocotlán,4
Oaxaca,San Esteban Atatlahuca,6
Oaxaca,San Felipe Jalapa de Díaz,2
Oaxaca,San Felipe Tejalápam,3
Oaxaca,San Felipe Usila,2
Oaxaca,San Francisco Cahuacuá,9
Oaxaca,San Francisco Cajonos,9
